"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"dp_adapt_alpha4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_alpha30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dp_adapt_power1",0.966101694915254,0.949152542372881,0,0,0.847457627118644,0.932203389830508,0.974576271186441,0.983050847457627,0.88135593220339,0.906779661016949,0.898305084745763,0,0,0.85593220338983,0.940677966101695,0.85593220338983,0,0,0,0.872881355932203,0,0,0,0,0,0.915254237288136,0.906779661016949,0,0.889830508474576,0,0,0,0,0,0,0,0.983050847457627,0,0.898305084745763,0,0.940677966101695,0,0.932203389830508,0,0,0,0.889830508474576,0.923728813559322,0.949152542372881,0,0.847457627118644,0.932203389830508,0.889830508474576,0,0,0,0.88135593220339,0,0,0,0,0.949152542372881,0,0,0,0.906779661016949,0.889830508474576,0,0,0,0,0,0,0,0.915254237288136,0,0.88135593220339,0,0.898305084745763,0,0.889830508474576,0,0,0,0.889830508474576,0,0.906779661016949,0.898305084745763,0.932203389830508,0.85593220338983,0.847457627118644,0.915254237288136,0,0.847457627118644,0,0,0,0.85593220338983,0,0
"dp_adapt_power2",0.966101694915254,0.983050847457627,0,0.88135593220339,0.915254237288136,0.949152542372881,0.974576271186441,0.983050847457627,0.889830508474576,0.906779661016949,0.915254237288136,0.932203389830508,0.813559322033898,0.940677966101695,0.966101694915254,0.898305084745763,0.88135593220339,0.906779661016949,0.73728813559322,0.889830508474576,0,0.906779661016949,0.872881355932203,0.796610169491525,0.516949152542373,0.932203389830508,0.915254237288136,0.872881355932203,0.932203389830508,0.805084745762712,0.847457627118644,0.906779661016949,0.847457627118644,0.932203389830508,0,0.974576271186441,0.983050847457627,0.805084745762712,0.915254237288136,0.88135593220339,0.949152542372881,0.677966101694915,0.940677966101695,0.898305084745763,0.864406779661017,0.559322033898305,0.932203389830508,0.957627118644068,0.957627118644068,0,0.872881355932203,0.932203389830508,0.940677966101695,0.889830508474576,0.88135593220339,0.805084745762712,0.898305084745763,0.847457627118644,0.728813559322034,0.73728813559322,0.822033898305085,0.983050847457627,0.593220338983051,0.85593220338983,0.898305084745763,0.906779661016949,0.898305084745763,0.872881355932203,0.898305084745763,0,0.822033898305085,0.872881355932203,0.686440677966102,0.864406779661017,0.940677966101695,0.533898305084746,0.88135593220339,0.932203389830508,0.915254237288136,0.898305084745763,0.915254237288136,0.906779661016949,0.85593220338983,0.728813559322034,0.898305084745763,0.779661016949153,0.915254237288136,0.915254237288136,0.932203389830508,0.85593220338983,0.923728813559322,0.915254237288136,0.694915254237288,0.915254237288136,0.720338983050847,0.771186440677966,0.788135593220339,0.915254237288136,0.76271186440678,0.771186440677966
"dp_adapt_power3",0.966101694915254,0.983050847457627,0.338983050847458,0.923728813559322,0.932203389830508,0.949152542372881,0.983050847457627,0.983050847457627,0.932203389830508,0.906779661016949,0.957627118644068,0.966101694915254,0.906779661016949,0.949152542372881,0.966101694915254,0.923728813559322,0.88135593220339,0.932203389830508,0.822033898305085,0.932203389830508,0,0.915254237288136,0.923728813559322,0.923728813559322,0.771186440677966,0.957627118644068,0.966101694915254,0.906779661016949,0.949152542372881,0.88135593220339,0.872881355932203,0.915254237288136,0.898305084745763,0.949152542372881,0.576271186440678,0.991525423728814,0.983050847457627,0.88135593220339,0.915254237288136,0.940677966101695,0.974576271186441,0.85593220338983,0.940677966101695,0.898305084745763,0.915254237288136,0.88135593220339,0.940677966101695,0.957627118644068,0.966101694915254,0.949152542372881,0.889830508474576,0.966101694915254,0.949152542372881,0.898305084745763,0.906779661016949,0.88135593220339,0.915254237288136,0.88135593220339,0.76271186440678,0.872881355932203,0.872881355932203,0.983050847457627,0.923728813559322,0.889830508474576,0.949152542372881,0.906779661016949,0.906779661016949,0.949152542372881,0.906779661016949,0.711864406779661,0.822033898305085,0.991525423728814,0.872881355932203,0.889830508474576,0.940677966101695,0.601694915254237,0.974576271186441,0.932203389830508,0.923728813559322,0.915254237288136,0.923728813559322,0.906779661016949,0.898305084745763,0.847457627118644,0.898305084745763,0.85593220338983,0.940677966101695,0.932203389830508,0.932203389830508,0.872881355932203,0.923728813559322,0.923728813559322,0.88135593220339,0.932203389830508,0.864406779661017,0.872881355932203,0.788135593220339,0.932203389830508,0.805084745762712,0.898305084745763
"dp_adapt_power4",0.974576271186441,0.983050847457627,0.872881355932203,0.949152542372881,0.949152542372881,0.949152542372881,0.983050847457627,0.983050847457627,0.932203389830508,0.915254237288136,0.974576271186441,0.966101694915254,0.974576271186441,0.957627118644068,0.966101694915254,0.932203389830508,0.949152542372881,0.940677966101695,0.864406779661017,0.940677966101695,0.923728813559322,0.923728813559322,0.923728813559322,0.923728813559322,0.932203389830508,0.966101694915254,0.974576271186441,0.949152542372881,0.957627118644068,0.889830508474576,0.915254237288136,0.932203389830508,0.915254237288136,0.966101694915254,0.85593220338983,0.991525423728814,0.991525423728814,0.889830508474576,0.915254237288136,0.940677966101695,0.983050847457627,0.872881355932203,0.940677966101695,0.898305084745763,0.915254237288136,0.898305084745763,0.940677966101695,0.957627118644068,0.974576271186441,0.974576271186441,0.898305084745763,0.974576271186441,0.957627118644068,0.898305084745763,0.906779661016949,0.906779661016949,0.957627118644068,0.949152542372881,0.85593220338983,0.898305084745763,0.906779661016949,0.991525423728814,0.923728813559322,0.889830508474576,0.949152542372881,0.906779661016949,0.940677966101695,0.966101694915254,0.906779661016949,0.915254237288136,0.872881355932203,0.991525423728814,0.898305084745763,0.898305084745763,0.940677966101695,0.915254237288136,0.974576271186441,0.949152542372881,0.923728813559322,0.932203389830508,0.949152542372881,0.966101694915254,0.983050847457627,0.889830508474576,0.906779661016949,0.906779661016949,0.940677966101695,0.932203389830508,0.932203389830508,0.906779661016949,0.923728813559322,0.932203389830508,0.906779661016949,0.932203389830508,0.872881355932203,0.906779661016949,0.813559322033898,0.940677966101695,0.805084745762712,0.915254237288136
"dp_adapt_power5",0.983050847457627,0.983050847457627,0.898305084745763,0.966101694915254,0.957627118644068,0.957627118644068,0.983050847457627,0.983050847457627,0.932203389830508,0.923728813559322,0.974576271186441,0.974576271186441,0.974576271186441,0.966101694915254,0.966101694915254,0.932203389830508,0.957627118644068,0.940677966101695,0.923728813559322,0.940677966101695,0.923728813559322,0.940677966101695,0.923728813559322,0.940677966101695,0.932203389830508,0.966101694915254,0.974576271186441,0.957627118644068,0.966101694915254,0.889830508474576,0.923728813559322,0.957627118644068,0.923728813559322,0.974576271186441,0.906779661016949,0.991525423728814,1,0.898305084745763,0.915254237288136,0.940677966101695,0.983050847457627,0.872881355932203,0.949152542372881,0.906779661016949,0.915254237288136,0.940677966101695,0.940677966101695,0.957627118644068,0.983050847457627,0.974576271186441,0.906779661016949,0.974576271186441,0.957627118644068,0.898305084745763,0.915254237288136,0.940677966101695,0.957627118644068,0.949152542372881,0.932203389830508,0.949152542372881,0.915254237288136,0.991525423728814,0.923728813559322,0.906779661016949,0.949152542372881,0.906779661016949,0.957627118644068,0.966101694915254,0.915254237288136,0.966101694915254,0.923728813559322,0.991525423728814,0.898305084745763,0.915254237288136,0.940677966101695,0.940677966101695,0.974576271186441,0.949152542372881,0.974576271186441,0.932203389830508,0.957627118644068,0.966101694915254,0.983050847457627,0.923728813559322,0.940677966101695,0.906779661016949,0.949152542372881,0.974576271186441,0.940677966101695,0.932203389830508,0.940677966101695,0.940677966101695,0.906779661016949,0.949152542372881,0.88135593220339,0.932203389830508,0.864406779661017,0.957627118644068,0.872881355932203,0.923728813559322
"dp_adapt_power6",0.983050847457627,0.983050847457627,0.906779661016949,0.966101694915254,0.966101694915254,0.957627118644068,0.991525423728814,0.983050847457627,0.974576271186441,0.940677966101695,0.974576271186441,0.974576271186441,0.974576271186441,0.966101694915254,0.974576271186441,0.940677966101695,0.957627118644068,0.940677966101695,0.923728813559322,0.940677966101695,0.940677966101695,0.957627118644068,0.949152542372881,0.940677966101695,0.957627118644068,0.966101694915254,0.974576271186441,0.957627118644068,0.966101694915254,0.898305084745763,0.923728813559322,0.966101694915254,0.923728813559322,0.974576271186441,0.915254237288136,0.991525423728814,1,0.932203389830508,0.915254237288136,0.966101694915254,0.983050847457627,0.906779661016949,0.949152542372881,0.949152542372881,0.923728813559322,0.957627118644068,0.949152542372881,0.966101694915254,0.983050847457627,0.974576271186441,0.906779661016949,0.974576271186441,0.957627118644068,0.940677966101695,0.923728813559322,0.957627118644068,0.957627118644068,0.949152542372881,0.949152542372881,0.991525423728814,0.915254237288136,0.991525423728814,0.923728813559322,0.915254237288136,0.949152542372881,0.923728813559322,0.957627118644068,0.966101694915254,0.974576271186441,0.974576271186441,0.932203389830508,0.991525423728814,0.898305084745763,0.940677966101695,0.940677966101695,0.974576271186441,0.974576271186441,0.949152542372881,0.974576271186441,0.949152542372881,0.957627118644068,0.966101694915254,0.983050847457627,0.949152542372881,0.949152542372881,0.949152542372881,0.949152542372881,0.974576271186441,0.940677966101695,0.932203389830508,0.957627118644068,0.940677966101695,0.906779661016949,0.957627118644068,0.889830508474576,0.932203389830508,0.872881355932203,0.957627118644068,0.906779661016949,0.949152542372881
"dp_adapt_power7",0.983050847457627,0.983050847457627,0.906779661016949,0.966101694915254,0.966101694915254,0.957627118644068,0.991525423728814,0.983050847457627,0.974576271186441,0.940677966101695,0.974576271186441,0.974576271186441,0.974576271186441,0.966101694915254,0.983050847457627,0.949152542372881,0.983050847457627,0.949152542372881,0.940677966101695,0.974576271186441,0.966101694915254,0.957627118644068,0.974576271186441,0.949152542372881,0.974576271186441,0.966101694915254,0.974576271186441,0.957627118644068,0.966101694915254,0.898305084745763,0.932203389830508,0.966101694915254,0.932203389830508,0.983050847457627,0.983050847457627,0.991525423728814,1,0.932203389830508,0.949152542372881,0.966101694915254,1,0.906779661016949,0.974576271186441,0.957627118644068,0.940677966101695,0.957627118644068,0.949152542372881,0.966101694915254,0.983050847457627,0.974576271186441,0.957627118644068,0.983050847457627,0.966101694915254,0.949152542372881,0.923728813559322,0.974576271186441,0.957627118644068,0.957627118644068,0.957627118644068,0.991525423728814,0.949152542372881,1,0.932203389830508,0.957627118644068,0.949152542372881,0.932203389830508,0.957627118644068,0.974576271186441,0.983050847457627,0.983050847457627,0.949152542372881,0.991525423728814,0.915254237288136,0.940677966101695,0.974576271186441,0.974576271186441,0.974576271186441,0.957627118644068,0.974576271186441,0.949152542372881,0.957627118644068,0.974576271186441,0.983050847457627,0.949152542372881,0.949152542372881,0.949152542372881,0.957627118644068,0.974576271186441,0.940677966101695,0.940677966101695,0.974576271186441,0.966101694915254,0.923728813559322,0.957627118644068,0.906779661016949,0.932203389830508,0.889830508474576,0.957627118644068,0.923728813559322,0.957627118644068
"dp_adapt_power8",0.983050847457627,0.983050847457627,0.915254237288136,0.966101694915254,0.966101694915254,0.957627118644068,0.991525423728814,0.983050847457627,0.991525423728814,0.974576271186441,0.974576271186441,0.974576271186441,0.974576271186441,0.966101694915254,0.983050847457627,0.957627118644068,0.983050847457627,0.966101694915254,0.940677966101695,0.974576271186441,0.966101694915254,0.957627118644068,0.974576271186441,0.949152542372881,0.974576271186441,0.966101694915254,0.974576271186441,0.974576271186441,0.974576271186441,0.932203389830508,0.932203389830508,0.966101694915254,0.940677966101695,0.983050847457627,0.983050847457627,0.991525423728814,1,0.940677966101695,0.949152542372881,0.974576271186441,1,0.906779661016949,0.974576271186441,0.966101694915254,0.966101694915254,0.957627118644068,0.957627118644068,0.966101694915254,0.983050847457627,0.983050847457627,0.966101694915254,0.983050847457627,0.966101694915254,0.983050847457627,0.923728813559322,0.983050847457627,0.957627118644068,0.966101694915254,0.966101694915254,0.991525423728814,0.974576271186441,1,0.966101694915254,0.966101694915254,0.966101694915254,0.949152542372881,0.966101694915254,0.974576271186441,0.983050847457627,0.983050847457627,0.957627118644068,0.991525423728814,0.932203389830508,0.940677966101695,0.974576271186441,0.974576271186441,0.974576271186441,0.957627118644068,0.974576271186441,0.949152542372881,0.957627118644068,0.974576271186441,0.983050847457627,0.949152542372881,0.966101694915254,0.957627118644068,0.957627118644068,0.983050847457627,0.940677966101695,0.940677966101695,0.983050847457627,0.974576271186441,0.957627118644068,0.966101694915254,0.940677966101695,0.932203389830508,0.889830508474576,0.957627118644068,0.932203389830508,0.966101694915254
"dp_adapt_power9",0.983050847457627,0.983050847457627,0.923728813559322,0.983050847457627,0.966101694915254,0.966101694915254,1,0.983050847457627,1,0.974576271186441,0.983050847457627,0.974576271186441,0.974576271186441,0.974576271186441,0.983050847457627,0.957627118644068,0.983050847457627,0.974576271186441,0.940677966101695,0.974576271186441,0.966101694915254,0.966101694915254,0.974576271186441,0.949152542372881,0.974576271186441,0.966101694915254,0.974576271186441,0.974576271186441,0.974576271186441,0.940677966101695,0.932203389830508,0.983050847457627,0.940677966101695,0.983050847457627,0.983050847457627,1,1,0.940677966101695,0.949152542372881,0.983050847457627,1,0.906779661016949,0.974576271186441,0.966101694915254,0.966101694915254,0.974576271186441,0.957627118644068,0.966101694915254,0.983050847457627,0.991525423728814,0.966101694915254,0.983050847457627,0.966101694915254,0.983050847457627,0.966101694915254,0.983050847457627,0.957627118644068,0.966101694915254,0.974576271186441,0.991525423728814,0.974576271186441,1,0.966101694915254,0.974576271186441,0.966101694915254,0.957627118644068,0.966101694915254,0.974576271186441,0.983050847457627,0.983050847457627,0.957627118644068,0.991525423728814,0.949152542372881,0.983050847457627,0.974576271186441,0.974576271186441,0.974576271186441,0.957627118644068,0.974576271186441,0.949152542372881,0.957627118644068,0.974576271186441,0.983050847457627,0.949152542372881,0.966101694915254,0.974576271186441,0.957627118644068,0.991525423728814,0.940677966101695,0.957627118644068,0.991525423728814,0.974576271186441,0.957627118644068,0.974576271186441,0.949152542372881,0.949152542372881,0.898305084745763,0.957627118644068,0.932203389830508,0.974576271186441
"dp_adapt_power10",0.983050847457627,0.983050847457627,0.949152542372881,0.983050847457627,0.966101694915254,0.966101694915254,1,0.983050847457627,1,0.974576271186441,0.991525423728814,0.974576271186441,0.974576271186441,0.974576271186441,0.991525423728814,0.974576271186441,0.983050847457627,0.974576271186441,0.940677966101695,0.974576271186441,0.966101694915254,0.966101694915254,0.974576271186441,0.957627118644068,0.991525423728814,0.966101694915254,0.974576271186441,0.974576271186441,0.974576271186441,0.949152542372881,0.940677966101695,0.983050847457627,0.940677966101695,0.991525423728814,0.983050847457627,1,1,0.940677966101695,0.949152542372881,0.983050847457627,1,0.906779661016949,0.974576271186441,0.966101694915254,0.966101694915254,0.974576271186441,0.966101694915254,0.966101694915254,0.983050847457627,0.991525423728814,0.966101694915254,0.983050847457627,1,0.983050847457627,0.974576271186441,0.983050847457627,0.957627118644068,0.966101694915254,0.974576271186441,0.991525423728814,0.974576271186441,1,0.966101694915254,0.983050847457627,0.966101694915254,0.966101694915254,0.966101694915254,0.974576271186441,0.983050847457627,0.983050847457627,0.957627118644068,0.991525423728814,0.949152542372881,0.983050847457627,0.974576271186441,0.983050847457627,0.983050847457627,0.957627118644068,0.974576271186441,0.949152542372881,0.957627118644068,0.983050847457627,0.983050847457627,0.949152542372881,0.966101694915254,0.974576271186441,0.966101694915254,0.991525423728814,0.940677966101695,0.957627118644068,0.991525423728814,0.974576271186441,0.957627118644068,0.983050847457627,0.949152542372881,0.957627118644068,0.898305084745763,0.957627118644068,0.932203389830508,0.983050847457627
